Video ID;Central_Object;Texture;Color;Size_Shape;Object_2;Object_3;Object_4;Environment;Lighting;Video_Clarity;Movement_Behavior;Camera_Position;Camera_Angle;Caption;Folder;complexity
Silverstrand_Aug2022/0015.mp4;bức tường đá;;nâu, rêu;lớn;;;;nước trong xanh;độ sâu trung bình, có ánh sáng mặt trời;chất lượng ổn, rõ;;quay xung quanh;góc máy ngang, quay toàn cảnh;The large brown stone wall covered with moss lies in clear blue water at medium depth, illuminated by sunlight. The water quality is very clear, with a panoramic view and horizontal angle, circling around the wall, creating an impressive underwater scene.;Silverstrand_Aug2022;simple
LaJolle_KelpBed_22Apr2023/0011.mp4;1 sinh vật biển;;1 con cua màu cam siêu to, có lớp vỏ cức kì rắn chắc;kích thước siêu to, đã trưởng thành;;;;nước trong dưới đáy đại dương;;video rõ nét;cua hoàng đế đang bò trên bề mặt dưới đáy đại dương;vị trí camera toàn cảnh;quay tịnh tiến lấy vật thể;In the clear video, a giant orange king crab, with an extremely sturdy shell, is seen crawling on the ocean floor. The water is clear and deep. The camera pans smoothly, capturing the entire scene and focusing on the crab as the central object.;LaJolle_KelpBed_22Apr2023;simple
SanDiego_23Apr2023/0035.mp4;xác tàu đắm;;gỉ sét;khá lớn;;;;nước xanh ngọc, khá đục;khá sâu,dùng đèn pin;video có chất lượng rõ nét;;quay xung quanh;góc quay ngang bao quát toàn cảnh;A large, rusty shipwreck lies in the murky emerald green water at a significant depth, illuminated by flashlights. The high-quality video captures this scene with a panoramic, horizontal view.;SanDiego_23Apr2023;simple
Maratua_Aug2011/0002.MOV;sứa biển;;thân có dạng hình tròn, viền màu vàng, thân màu trong suốt, bên trong có hình của cỏ bốn lá và viền vàng,;kích thước to lớn;;;;nước biển trong xanh;;video có chất lượng rõ nét;sứa biển bơi chậm;camera quay cận cảnh sứa biển;góc quay thấp từ dưới lên;In the clear blue waters, a jellyfish with a rounded body, yellow-bordered and translucent, impressively featuring imagery resembling a four-leaf clover inside and a golden rim. It's notably large in size. The high-definition video captures clear footage as the jellyfish swims slowly, with close-up shots and low-angle shots from below.;Maratua_Aug2011;simple
WestPalmBeach_May2023/0128.mp4;1 con sứa biển;;màu trắng;kích thước vừa;;;;nước xanh lam;;chất lượng cao, rõ nét;1 con sứa đnag bơi lơ lửng giữa làn nước;video quay cận cảnh rõ nét con sứa;góc quay ngang bao quát toàn cảnh;Under the ocean floor, a medium-sized white jellyfish gracefully floats amidst the azure blue water. The high-quality video captures clear close-up shots of the jellyfish, with a panoramic view encompassing the entire scene.;WestPalmBeach_May2023;simple
BigIsland_BlackWaterDive_Jan6_2023/0002.mp4;Sứa mặt trăng;;Màu trắng, trong suốt;Kích thước nhỏ;;;;Nước biển đục;ánh sáng ban ngày;video có chất lượng rõ nét;Sứa biển đang di chuyển giữa dòng nước đục;quay toàn cảnh thấy được sứa biển đang di chuyển;góc quay ngang và tịnh tiến tới;Moon jellyfish gracefully glide through the ocean depths like giant translucent umbrellas, their delicate, silk-like tentacles trailing behind them like gossamer threads, gently capturing prey. They move with a slow, rhythmic sway, adding an ethereal beauty to the underwater world.;BigIsland_BlackWaterDive_Jan6_2023;simple
LaJolle_KelpBed_22Apr2023/0036.mp4;một loài tảo sống ở biển;;màu chủ đạo là màu xanh;kích thước lớn;;;;nước bị rêu xanh, không trong;;video không rõ nét, có thể do rêu xanh;một loài tảo biển to lớn mọc thành từ sợi;video về từng phần của của loài tảo to lớn;video được quay dọc với chất lượng hình ảnh ko tốt, khó để thấy chủ thể;The vertically filmed video has poor quality, making it difficult to see clearly. It features a large green seaweed, growing in strands, in water covered with green algae, which is not clear. The video's lack of clarity may be due to the algae obscuring the imagery.;LaJolle_KelpBed_22Apr2023;simple
BigIsland_BlackWaterDive_Jan6_2023/0037.mp4;sinh vật phù du;;màu vàng do phản chiếu ánh sáng từ đèn của thợ lặn;nhỏ;;;;nước biển trong;;rõ nét;thả trôi;toàn cảnh;góc quay ngang và tịnh tiến tới;The tiny yellow luminescent creatures reflect light from the diver's torch. Drifting softly in the underwater realm, they create vivid scenery. The panoramic shift from horizontal sweep to tranquil progression engenders a mysterious space.;BigIsland_BlackWaterDive_Jan6_2023;simple
LaJolle_KelpBed_22Apr2023/0035.mp4;loài cua biển;có lớp vỏ săn  chắc;có màu nâu cùng những đường vân;kích thước lớn, to hơn những loài sao biển;;;;môi tường nước trong và sạch sẽ;;độ nét video có cho ra hình ảnh chất lượng tốt;có tốc độ di chuyển từ từ;vị trí camera quay 1 phần của loài cua cho thấy từng đường vân trên người loài cua này;góc máy quay tịnh tiến để nhìn rõ được vẻ đẹp của chúng;The mud crab you are describing could be a seafood crab or a large mud crab. They usually have a hard, brown shell with ridges on the surface. In terms of visual characteristics, their shells are usually very clean and transparent underwater, allowing the camera to record good quality images. Their movement speed is usually not fast, allowing the camera to focus on capturing their fine details. With a progressive rotation angle, the camera can easily see clearly every ridge on the crab's body, creating a beautiful and vivid image.;LaJolle_KelpBed_22Apr2023;simple
SanDiego_23Apr2023/0012.mp4;xác tàu đắm;;gỉ sét;khá lớn;;;;nước biển xanh ngọc;khá sâu,dùng đèn pin;video có chất lượng rõ nét;;quay xung quanh;quay góc ngang, bao quát toàn cảnh;A large, rusty shipwreck lies in the emerald green water at a significant depth, illuminated by flashlights. The high-quality video captures this scene with a panoramic, horizontal view.;SanDiego_23Apr2023;simple
WestPalmBeach_May2023/0188.mp4;nhóm thợ lặn;;đồ đen;trưởng thành;;;;nước xanh lam;độ sâu trung bình, ánh sáng mặt trời;chất lượng ổn, khá rõ;;quay xung quanh;góc máy rộng, quay toàn cảnh;A group of adult divers in black suits is diving in blue water. The medium depth allows sunlight to penetrate, with fairly clear image quality. The camera captures a wide-angle, panoramic view, creating a vivid and detailed scene.;WestPalmBeach_May2023;simple
Tulamben1_Jun2022/0092.mp4;rặng san hô;đa dạng mẫu mã;đa dạng màu sắc;có to, có nhỏ;;;;môi trường trong vắt;ánh sáng không thể chiếu xuyên qua được, phải sử dụng đèn pin để hỗ trợ;video có độ rõ nét cao;thợ lặn bơi từ từ;góc camera toàn phần;góc quay dọc, tiến về phía trước;In the video, coral reefs often show a variety of patterns and colors, including both large and small corals. In clear water, light often cannot penetrate, so you need to use a flashlight to assist. However, the video is often high-definition, allowing detailed images of the reef to be captured. Divers often swim slowly to carefully explore space. The camera is placed in full position and shoots from a vertical, forward angle to capture a comprehensive and dynamic landscape.;Tulamben1_Jun2022;simple
SanDiego_23Apr2023/0024.mp4;xác tàu đắm;;gỉ sét;khá lớn;;;;nước biển xanh ngọc;khá sâu,dùng đèn pin;video có chất lượng rõ nét;;quay xung quanh;quay góc ngang, bao quát toàn cảnh;A large, rusty shipwreck lies in the emerald green water at a significant depth, illuminated by flashlights. The high-quality video captures this scene with a panoramic, horizontal view.;SanDiego_23Apr2023;simple
SanDiego_23Apr2023/0001.mp4;xác tàu đắm;;gỉ sét;khá lớn;;;;nước biển trong xanh;khá sâu,dùng đèn pin;video có chất lượng rõ nét;;quay xung quanh;góc quay ngang bao quát toàn cảnh;A large, rusty shipwreck lies in the crystal-clear blue water at a significant depth, illuminated by a flashlight. The high-quality video captures this scene with a panoramic, horizontal view.;SanDiego_23Apr2023;simple
Maldives_Dec2019/0010.mp4;cá nhà táng;;thân màu đen có chấm bi trắng;kích thước to lớn;;;;nước biển tối màu;ánh sáng ban ngày;video có chất  lượng rõ nét;cá nhà táng bơi chậm;camera quay toàn cảnh cá nhà táng;góc quay tĩnh cá nhà táng;Under the daylight, in the dark-colored sea, lies the mesmerizing sight of black-bodied jellyfish with white spots. The high-quality video captures the unique image of these jellyfish swimming slowly, with panoramic and static shots, showcasing their wild beauty in vivid detail.;Maldives_Dec2019;simple
June23_2023_Maldive/0004.mp4;đáy biển;;;rộng lớn;;;;nước xanh lam;khá sâu, phải dùng đèn pin soi;chất lượng ổn, rõ;;quay xung quanh;quay góc rộng và ngang;The vast ocean floor, blue water, quite deep, requiring flashlights for visibility. The quality is good and clear. Captured in a wide-angle, horizontal view.;June23_2023_Maldive;simple
Molokai_Jul2022/0014.mp4;7 người thợ lặn;;mặc bộ đồ lặn màu đen;;;;;nước trong xanh;;video có chất lượng rõ nét;7 người thợ lặn đang khám phá biển;video quay rõ cận cảnh nhóm người thợ lặn;góc quay ngang bao quát toàn cảnh;Underneath the clear blue sea, seven divers clad in black wetsuits are exploring the ocean. The video provides detailed close-ups of the diving team and panoramic views capturing the entirety of the ocean scene.;Molokai_Jul2022;simple
LaJolle_KelpBed_22Apr2023/0023.mp4;hình ảnh quay thảm thực vật ở dưới đáy biển;thức vật có màu đỏ lá dẹt nhỏ;hình ảnh thảm thực vật đa dạng màu sác ở dưới đáy biển;loài tảo có thân nhỏ, có giá trị làm nơi trú ăn cũng như là người thức ăn cho các sinh vật biển khác;;;;môi trường nước trong, sạch sẽ;;video được chia làm 2 đoạn, đoạn đầu rõ nét những đoạn sau thì dần dần bị out nét không còn rõ nữa;hình ảnh tảo biển đung đưa theo dòng nước nhẹ nhàng tạo cảm giác thư thái, thoải mái;vị trí camera quay toàn cảnh để ghi đucợ nhiều loài thực vật hơn;góc máy quay ngang để có thể ghi lại đc nhiều hình ảnh nhất;On the seabed, there is a carpet of small, flat, and diverse colored algae. These tiny algae species serve as both shelter and food for other marine creatures. The water environment is clear and clean. The video is divided into two parts, the first part being clear but gradually losing focus later on. The swaying algae images with the water current create a soothing atmosphere. The camera captures panoramic views and horizontal angles to record more images.;LaJolle_KelpBed_22Apr2023;simple
NusaPenida_Jul2022/00112.mp4;rạn san hô;;nhiều màu sắc khác nhau;kích thước lớn;;;;nước trong xanh;;chất lượng cao, quay rõ nét;;video quay rõ nét, cận cảnh rạn san hô;góc quay ngang bao quát toàn cảnh;Under the ocean depths, there lies a coral reef adorned with various vibrant colors. The high-quality video captures sharp close-ups of the coral reef. The camera angle pans horizontally to provide an encompassing view of the entire marine scene.;NusaPenida_Jul2022;simple
BigIsland_BlackWaterDive_Jan6_2023/0045.mp4;Sứa Venus girdle;;trong suốt;dài;;;;nước biển trong;;rõ nét;thả trôi;toàn cảnh;góc quay ngang và tịnh tiến tới;In the depths of the ocean, the Venus girdle jellyfish resembles a long, translucent ribbon, strikingly prominent. With its gentle drifting, it creates a scene of mystery, as it sways horizontally and gracefully moves forward, forming a vibrant and impressive living space.;BigIsland_BlackWaterDive_Jan6_2023;simple
