Video ID;Central_Object;Texture;Color;Size_Shape;Object_2;Object_3;Object_4;Environment;Lighting;Video_Clarity;Movement_Behavior;Camera_Position;Camera_Angle;Caption;Folder
0013.mp4;người thợ lặn và chim cánh cụt;;mặc bộ đồ màu đen, chim cánh cụt có màu màu đen tuyền;vóc dáng to cao và kích thước trưởng thành;rạn san hô;có bọt khí;rong biển;nước biển xanh lam đục;;video có chất lượng rõ nét;chim cánh cụt bơi vòng vòng và uốn lượn trước thợ lặn;video quay rõ người thợ lặn và chim cánh cụt;góc quay tĩnh cảnh chim cánh cụt lớn và người thợ lặn;In the video, the diver and penguins emerge in the underwater tableau. They wear black wetsuits, contrasting with the deep black of the penguins. Amidst the coral reef backdrop, bubbles and seaweed, the sea is murky blue. The video boasts clear quality, with static shots capturing the diver and the prominent penguins.;Coronados_Island_21Apr2023
0014.mp4;bãi đá ngầm;;màu trắng và màu xám ;đa dạng kích thước;rong biển;mùn hữu cơ;bọt khí;nước biển đục;;video có chất lượng rõ nét;đá không chuyển động, rong biển chuyển động qua lại theo dòng nước;quay toàn cảnh bãi đá;góc quay ngang và tquay tiến về phía trước;Underneath the sea, a vast underwater rocky reef emerges, displaying a diversity of white and gray hues, each rock varying in size. Within the seabed, organic sediment and bubbles exist, causing the seawater to become murky. The video captures the scene with clear quality, depicting stationary rocks while seaweed sways vigorously with the currents, providing an all-encompassing view from horizontal and frontal angles.;Coronados_Island_21Apr2023
0015.mp4;một đàn cá màu đen có số lượng nhiều;;màu đen;đa dạng kích thước;thợ lặn gần đó;có bọt khí ;bãi đá ngầm;nước biển đục;;video có chất lượng rõ nét;đàn cá di chuyển qua lại ;quay toàn cảnh đàn cá;góc quay tĩnh toàn bộ đàn cá;A diverse school of black-colored fish of various sizes is moving back and forth. Nearby divers release bubbles of air to breathe. The underwater rocky reef is their gathering point, where murky water covers. The video captures clear footage from a static angle.;Coronados_Island_21Apr2023
0016.mp4;mực nang;;"Thân hình bầu dục, màu sắc sáng, với vảy nhỏ và vây màu trắng.
Mắt to, tròn.
Miệng rộng, có mỏ nhọn.";kích thước trưởng thành;rạn san hô;nhím biển;rong biển;nước biển trong xanh;;video có chất lượng rõ nét;di chuyển chậm chạp;quay toàn cảnh mực nang;góc quay chính diện thấy rõ mực nang;Amidst the vast azure sea, where giant cuttlefish with their oval-shaped bodies, brightly colored, sway amidst coral reefs and seaweed. They move gracefully, creating a tranquil and mystical scene. A clear, high-quality video captures their dance,;Coronados_Island_21Apr2023
0017.mp4;rạn san hô và chim cánh cụt;;rạn san hô có nhiều màu xanh đa dạng, chim cánh cụt màu đen tuyền;rạn san hô đa dạng kích thước, chim cánh cụt có kích thước trưởng thành;rong biển;có bọt khí;mùn hữu cơ;nước biển trong xanh;;video có chất lượng rõ nét;rạn san hô ít chuyển động, chim cánh cụt chuyển động qua lại, vòng vòng ;quay toàn cảnh rạn san hô và chim cánh cụt;góc quay ngang và có xoay ngang;The coral reef is adorned with a diverse range of green hues, from gentle tones to deep shades. Plump penguins frolic in the clear blue ocean. Tiny bubbles and organic sediment cover the seabed, creating a magical scene. High-quality video captures the tranquility of the coral reef and the bustling activity of the penguins.;Coronados_Island_21Apr2023
0018.mp4;vỏ ốc biển;;phía trong có màu ánh bạc, phía ngoài màu vàng;kích thước lớn;thợ lặn gần đó;rạn san hô;;nước biển trong xanh;;video có chất lượng rõ nét;vỏ ốc không chuyển động;quay toàn cảnh vỏ ốc biển;góc quay tĩnh cảnh vỏ ốc;The giant sea snail shell gleams in vibrant yellow hues on the outside. Inside, a shimmering silver glow creates a captivating and mysterious image. With clear quality, the diver captures every exquisite detail, from coral reefs to the crystal-clear azure waters.;Coronados_Island_21Apr2023
0019.mp4;nhím biển;;thân xù xì, có màu đen;đa dạng kích thước;rạn san hô;bãi đá ngầm;;nước biển trong xanh;;video có chất lượng rõ nét;nhím biển ít chuyển động;quay toàn cảnh một đàn nhím biển;góc quay ngang thấy toàn cảnh đàn nhím biển;Deep beneath the ocean floor, a group of sea urchins with plump, black bodies stand out against the backdrop of coral reefs and submerged rocks. The sea is clear and blue. High-quality video captures the sea urchin colony lying still.;Coronados_Island_21Apr2023
0020.mp4;chim cánh cụt;;chim cánh cụt màu đen tuyền;kích thước trung bình;rạn san hô;rong biển;có bọt khí;nước biển đục;;video có chất lượng rõ nét;chim cánh cụt con chuyển động quay lại trong khe của rạn san hô;quay toàn cảnh chim cánh cụt con;quay chính diện thấy toàn bộ hình dáng chim cánh cụt con;Under the deep azure sea, schools of sleek black penguins gather. With average size, they roam amidst coral reefs, amid bubbles of air. The slightly murky water provides a clear view in the crisp video, capturing their movements as they turn within the crevices of the coral. Shot head-on, the full scene of the baby penguins is vividly displayed.;Coronados_Island_21Apr2023
0021.mp4;hai Cá bướm.;;Cá bướm màu cam;kích thước trưởng thành;rạn san hô;bãi đá ngầm;đàn cá nhỏ;nước biển trong xanh;;video có chất lượng rõ nét;2 cá bướm di chuyển nhanh vào hang;quay toàn cảnh 2 con cá bướm ;quay ngang, thấy toàn bộ hình dáng cá bướm ;Two orange butterflyfish shimmering in color dart among the coral reefs and underwater rocks. Small fish swim around them. The video captures their swift movement into a cave, showcasing the full beauty of the two fish from a horizontal angle, clearly revealing their vibrant colors and distinct shapes.;Coronados_Island_21Apr2023
0022.mp4;ốc biển;;vỏ ốc có màu vàng, màu ánh kim, màu xanh rêu, màu trắng. vỏ ốc có hình dáng như kim tự giác;kích thước trung bình;rạn san hô;rong biển;;nước biển trong xanh;;video có chất lượng rõ nét;ốc biển không di chuyển, bám vào rạn san hô;quay toàn cảnh ốc biển;quay chính diện thấy toàn bộ hình dáng ốc biển;The sea snails shimmer with shells in shades of yellow, moss green, metallic, and white, resembling geometric cones, of medium size. They cling tightly to coral reefs where the seawater is as clear as jade. Clear footage captures the entire scene of the sea snails, from their shapes to their colors.;Coronados_Island_21Apr2023
0023.mp4;một con chim cánh cụt ;;màu đen tuyền;kích thước trưởng thành;có bọt khí gần chim cánh cụt;thợ lặn gần đó;;nước biển xanh lam;;video có chất lượng rõ nét;chim cánh cụt đang bơi trước thợ lặn;video quay rõ, toàn cảnh chim cánh cụt ;góc quay tĩnh cảnh chim cánh cụt lớn;In the depths of the azure ocean, a large, adult-sized black-and-tan penguin swims through bubbles near a diver. A clear video captures the entire scene of the penguin swimming past the camera, with a static angle.;Coronados_Island_21Apr2023
0024.mp4;sứa hộp;;mũ sứa hộp rộng, xúc tu dài, thân hình có màu hồng, ;kích thước lớn;bọt khí;mùn hữu cơ;bọt khí;nước biển xanh đục;;video có chất lượng rõ nét;sứa biển di chuyển tới với tốc độ chậm;quay toàn phần sứa biển;góc quay ngang, xoay ngang theo hướng di chuyển của sứa biển;Underwater, a large box jellyfish emerges with its vibrant pink color and robust body. Its wide, elongated bell is adorned with bubbles and organic debris. Amidst the murky green light of the ocean, a clear video captures the jellyfish's slow movement. A horizontal angle showcases the full beauty and strength of this marine creature.;Coronados_Island_21Apr2023
0025.mp4;những con ốc biển;;vỏ ốc đa màu săc có màu vàng, màu tím, màu cam, màu ánh kim, màu xanh rêu, màu trắng;kích thước trung bình;rạn san hô;rong biển;có bọt khí;nước biển trong xanh;ánh sáng ban ngày;video có chất lượng rõ nét;những con ốc biển không di chuyển, bám vào rạn san hô;quay toàn cảnh ốc biển;quay ngang và xung quanh thấy toàn bộ ốc biển;Colorful snails lay peacefully on the coral reef, creating a magnificent scene. Their shells boast a variety of colors like gold, purple, orange, metallic, moss green, and white. The sea is clear and serene, with gentle bubbles floating by, forming a beautiful landscape under the daylight. Through high-quality video, we can capture the panoramic view of these sea snails, the silent creatures.;Coronados_Island_21Apr2023
0026.mp4;người thợ lặn;;mặc bộ đồ màu đen, ống thở màu đen vàng, camera màu đen;vóc dáng to cao;bọt khí;;;nước biển trong xanh;;video có chất lượng rõ nét;người thợ lặn bơi chậm, đang tìm một thứ gì đó sau lưng;video quay rõ người thợ lặn;góc quay ngang thấy được người thợ lặn;A diver clad in a black wetsuit, breathing tube, and a black and gold camera, amidst the deep blue sea. With a tall stature, he swims slowly, and gentle air bubbles drift by. The video captures each movement sharply, every wave rolling on the sea, and the diver's horizontal angle.;Coronados_Island_21Apr2023
0027.mp4;Tropical fish;;màu đen, màu trắng, vây màu đen, thân có các màu đen trắng đà xen kẽ;kích thước trưởng thành;bãi cát trắng;rong biển;;nước biển trong xanh;;video có chất lượng rõ nét;cá di chuyển với tốc độ chậm;camera quay toàn cảnh cá bơi, video thì rõ nét;góc quay tĩnh cá biển di chuyển;tropical fish playfully dance in the azure sea, their bodies adorned with alternating black and white stripes and vibrant fins. Amidst the backdrop of white sands and swaying seaweed, they move gracefully. High-quality video captures each exquisite moment, from panoramic shots to still frames.;Coronados_Island_21Apr2023
0028.mp4;ốc biển;;vỏ ốc có màu vàng, màu ánh kim, màu xanh rêu, màu trắng;kích thước trung bình;rạn san hô;rong biển;có bọt khí;nước biển trong xanh;ánh sáng ban ngày;video có chất lượng rõ nét;ốc biển không di chuyển, bám vào rạn san hô;quay toàn cảnh ốc biển;quay chính diện thấy toàn bộ hình dáng ốc biển;In the painting of the azure sea, sea shells exhibit captivating beauty. The shells stand out with shades of yellow, moss green, metallic sheen, and pristine white. With medium size, they adhere closely to coral reefs, remaining stationary. Under daylight, high-quality video captures the entire scene of the sea shells vividly.;Coronados_Island_21Apr2023
0029.mp4;rạn san hô;;"nhiều màu sắc 
rực rỡ, chủ yếu 
là màu xanh, màu tím và màu vàng";kích thước đa dạng;đàn cá nhỏ;thợ lặn ở gần;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;nước biển trong xanh;;video có chất lượng rõ nét;các sinh vật bám vào rạn san hô chuyển động nhẹ nhàng, các chú cá nhỏ bơi thành đàn trước camera và đang bơi xung quanh các rạn san hô;camera quay quay toản cảnh xung quanh rạn san hô, video thì rõ nét;góc máy ngang, quay toàn cảnh của rạn san hô;The coral reef is teeming with vibrant colors such as green, purple, and yellow, creating a lively picture. The sizes vary from small to large. Schools of small fish play around, while divers are nearby. Parasitic creatures like algae, seaweed, sea urchins, starfish... inhabit the reef. The seawater is clear and pristine. High-quality video captures vivid images of the creatures clinging to the coral reef and the small fish swimming gracefully. The camera pans around the reef, capturing its comprehensive beauty from a horizontal angle.;Coronados_Island_21Apr2023
0030.mp4;hai con chim cánh cụt ;;màu đen tuyền;kích thước trưởng thành;có bọt khí gần chim cánh cụt;thợ lặn gần đó;;nước biển xanh đục;;video có chất lượng rõ nét;chim cánh cụt bơi vòng vòng, đang bơi trước thợ lặn;video quay rõ, toàn cảnh hai chim cánh cụt ;góc quay tĩnh cảnh chim cánh cụt lớn;Two large penguins, with sleek black plumage, swam in the murky blue sea. Nearby, a diver amidst bubbles captured clear, high-quality footage. The panoramic view depicted the two large penguins swimming leisurely in circles.;Coronados_Island_21Apr2023
